Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5524,Sara,Williams,student4524@university.com,Male,20,Business,92.65,74.99,77.64,91.7,76.51,90.25,88.37,80.8,A,30.3,Yes,Yes,High School,Low,4,9.4
S5525,Maria,Johnson,student4525@university.com,Male,20,Business,56.87,64.04,55.87,47.99,60.29,60.72,52.85,57.67,D,21,Yes,Yes,Master's,High,4,5.8
S5526,Ahmed,Brown,student4526@university.com,Female,21,Engineering,45.22,42.58,37.12,42.9,45.22,59.34,45.9,42.95,F,16.9,No,Yes,Bachelor's,Medium,5,5.6
S5527,Emma,Johnson,student4527@university.com,Female,18,Business,46.14,38.96,27.21,40.08,46.33,56.24,48.47,38.12,F,14.3,Yes,No,High School,Low,7,4
S5528,Liam,Davis,student4528@university.com,Female,20,Engineering,73.45,73.97,77.44,64.13,69.83,75.74,56.8,72.81,B,26.4,No,Yes,High School,Low,8,7
S5529,Ahmed,Jones,student4529@university.com,Female,22,Mathematics,63.78,64.4,82.28,81.44,74.29,70.33,83.21,74.75,B,33,Yes,No,High School,Low,4,8.5
S5530,John,Smith,student4530@university.com,Male,19,Business,56.7,52.45,74.27,59.86,59.12,65.2,60.43,62.42,C,26.6,No,Yes,High School,Low,4,5.8
S5531,Emma,Williams,student4531@university.com,Female,19,CS,58.14,41.13,40.16,54.23,48.86,63.28,56.04,46.45,F,17.7,Yes,No,High School,Low,6,4.4
S5532,Maria,Jones,student4532@university.com,Female,23,Business,90.6,86.88,90.02,93.82,78.56,90.53,93.44,88.74,A,35,No,Yes,High School,Low,1,10
S5533,Ali,Brown,student4533@university.com,Female,19,Engineering,62.09,52.74,66.79,52.99,59.37,68.4,46.41,59.23,D,26.7,Yes,No,High School,Low,7,5.8
S5534,Ahmed,Jones,student4534@university.com,Female,21,CS,71.23,65.45,63.85,49.55,64.72,75.48,49.32,62.72,C,23.7,Yes,Yes,Bachelor's,Medium,5,6.8
S5535,John,Jones,student4535@university.com,Female,19,Engineering,68.94,65.01,74.11,56.3,65.41,70.09,64.49,66.55,C,27,Yes,Yes,Master's,High,5,6.2
S5536,Maria,Brown,student4536@university.com,Male,19,Business,51.55,39.5,38.29,56.39,35.58,60.32,51.47,44.2,F,10.7,Yes,Yes,Bachelor's,Medium,7,4.7
S5537,Omar,Jones,student4537@university.com,Female,22,CS,83.48,81.11,87.22,87.12,88.93,76.49,86.12,84.46,A,33.1,Yes,Yes,High School,Low,1,8.6
S5538,Omar,Williams,student4538@university.com,Male,20,CS,86.02,54.62,53.26,60.82,61.67,84.61,62.56,59.16,D,27.4,Yes,Yes,Bachelor's,Low,4,4
S5539,Maria,Davis,student4539@university.com,Female,22,Business,63.46,70.43,54.93,81.38,66.95,65.81,81.51,67.16,C,27.3,No,Yes,Bachelor's,Medium,5,9
S5540,Maria,Johnson,student4540@university.com,Female,21,CS,66.78,58.11,75.13,71.86,74.82,72.19,53.9,69.04,C,34.6,No,No,High School,Low,3,7.5
S5541,Maria,Jones,student4541@university.com,Female,19,Mathematics,59.66,69.28,69.24,62.27,69.69,59.29,73.36,66.91,C,28.1,No,No,Master's,High,5,6.5
S5542,Emma,Williams,student4542@university.com,Male,24,CS,70.51,60.98,65.43,68.54,59.65,68.73,61.72,64.47,C,29.1,Yes,No,Bachelor's,Medium,2,6.6
S5543,Maria,Johnson,student4543@university.com,Female,20,CS,62.22,65.02,56.18,65.88,62.3,60.63,75.77,61.83,C,31.7,No,Yes,High School,Low,2,7.8
S5544,Ahmed,Johnson,student4544@university.com,Male,23,Mathematics,82.67,52.02,61.36,52.38,66.03,84.37,47.15,59.53,D,19.4,Yes,No,Bachelor's,Medium,8,5.9
S5545,John,Jones,student4545@university.com,Male,23,Engineering,89.2,68.24,58.07,70.62,74.83,77.86,73.15,67.29,C,20.4,No,Yes,High School,Low,3,7.3
S5546,Emma,Williams,student4546@university.com,Female,19,Engineering,75.59,54.85,38.74,59.29,58.26,70.91,57,52.85,D,23.7,Yes,No,Master's,High,6,5.4
S5547,Maria,Davis,student4547@university.com,Male,19,Mathematics,70.45,47.84,58.68,40.9,41.31,61.32,37.83,50.4,D,14.1,No,No,Bachelor's,Low,7,4
S5548,Sara,Jones,student4548@university.com,Female,23,CS,78.86,59.69,56.95,72.37,75.2,74.66,90.42,64.45,C,22.3,No,No,Bachelor's,Medium,3,8.1
S5549,Liam,Brown,student4549@university.com,Female,23,Business,99.42,96.93,98.93,92.81,89.45,94.7,88.3,95.74,A,36.5,No,No,High School,Low,1,10
S5550,Sara,Johnson,student4550@university.com,Male,24,Mathematics,74.36,70.88,89.6,73.79,48.39,80.51,62.93,75.79,B,23.7,Yes,No,PhD,High,1,8
S5551,John,Jones,student4551@university.com,Female,21,Business,68.35,77.07,77.23,61.05,71.59,76.35,71.75,73.29,B,35.3,Yes,Yes,PhD,High,5,6.9
S5552,Omar,Johnson,student4552@university.com,Female,19,Engineering,78.26,71.51,71.32,55.97,67.08,70.63,62.98,67.81,C,28.1,Yes,No,Bachelor's,Medium,3,6.3
S5553,Ali,Williams,student4553@university.com,Male,23,Mathematics,67.95,49.34,43.45,46.04,64.05,67.47,59.2,50.2,D,19.2,No,Yes,High School,Low,8,6.4
S5554,Ali,Smith,student4554@university.com,Male,24,Business,93,69.86,78.03,69.41,75.74,91.51,59.63,74.97,B,26.4,Yes,No,Bachelor's,Medium,3,6.3
S5555,Liam,Jones,student4555@university.com,Male,18,CS,85.73,66.05,50.31,56.13,80.21,81.96,50.83,62.35,C,21.3,Yes,Yes,PhD,High,2,7.3
S5556,Omar,Davis,student4556@university.com,Male,23,Mathematics,54.11,20.83,27.74,43.15,31.34,54.14,48.24,31.75,F,4.4,Yes,Yes,Bachelor's,Medium,10,4
S5557,Emma,Jones,student4557@university.com,Male,20,Business,56.95,32.34,35.87,46.18,50.24,51.78,45.74,39.9,F,9.1,No,Yes,High School,Low,9,4
S5558,Emma,Johnson,student4558@university.com,Male,20,Mathematics,75.3,58.84,55.91,73.17,79.37,69.68,68.3,63.96,C,27.6,Yes,No,Master's,High,1,7.8
S5559,Emma,Williams,student4559@university.com,Female,18,Mathematics,65.3,64.45,63.78,69.99,63.46,73.63,74.54,66.18,C,26.9,Yes,Yes,Bachelor's,Medium,4,6.7
S5560,Ali,Brown,student4560@university.com,Male,21,Engineering,76.97,69.72,81.13,53.26,68.63,82.25,46.01,70.99,B,25.2,No,Yes,High School,Low,3,5.3
S5561,Sara,Davis,student4561@university.com,Male,19,Engineering,59.19,57.84,37.17,59.12,42.71,75.83,51.41,52.18,D,18.9,No,No,High School,High,6,5.2
S5562,Ali,Williams,student4562@university.com,Female,19,CS,69.72,64.5,65.44,58.93,59.15,75.23,61.79,64.21,C,26.4,No,No,Bachelor's,Medium,3,6
S5563,Ahmed,Jones,student4563@university.com,Female,23,Engineering,63.79,54.55,45.11,52.08,51.28,61.14,46.68,51.56,D,15.8,No,No,PhD,High,8,6.3
S5564,Maria,Brown,student4564@university.com,Male,20,Engineering,77.07,84.74,86.64,84.11,84.15,79.01,78.96,84.55,A,40,Yes,Yes,Bachelor's,Medium,2,9.5
S5565,Emma,Williams,student4565@university.com,Male,21,Engineering,75.27,66.89,33.07,43.91,56.44,77.99,47.77,52.21,D,12.6,Yes,Yes,PhD,High,6,5.1
S5566,Sara,Smith,student4566@university.com,Female,21,Business,85.36,73.1,70.74,79.48,83.64,86.59,73.31,76.07,B,27.5,Yes,Yes,High School,Low,4,8.3
S5567,John,Davis,student4567@university.com,Male,21,Mathematics,74.04,58.42,45.22,64.63,75.22,73.43,58.74,58.88,D,25.6,No,Yes,Master's,High,5,8
S5568,Liam,Johnson,student4568@university.com,Male,23,Engineering,84.12,67.36,60.15,59.15,56.24,80.88,68.96,63.8,C,17.7,No,No,PhD,High,2,6.6
S5569,John,Williams,student4569@university.com,Female,19,Business,84.32,81.35,83.21,59.51,83.1,84.88,58.73,78.07,B,31.7,Yes,No,Bachelor's,Medium,3,8.3
S5570,Maria,Williams,student4570@university.com,Male,21,Mathematics,77.82,68.84,90.4,80.67,87.38,73.02,83.76,79.95,B,36.9,Yes,Yes,High School,Low,2,7.8
S5571,Sara,Smith,student4571@university.com,Female,23,Engineering,75.55,43.68,47.69,46.03,52.66,80.93,44.05,49.98,F,10.3,Yes,Yes,High School,Low,10,4.8
S5572,Ali,Jones,student4572@university.com,Male,23,Engineering,84.63,55.73,44.44,46.87,43.09,77.32,47.8,51.47,D,11.4,No,Yes,Bachelor's,Medium,1,6
S5573,Ali,Davis,student4573@university.com,Female,18,Mathematics,80.73,63.8,69.7,66.41,60.58,73.68,67.87,66.76,C,23.7,No,No,High School,Low,2,7.7
S5574,Ahmed,Davis,student4574@university.com,Female,22,Business,73.14,65.97,70.31,54.9,63.1,71.52,56.17,65.33,C,21.7,Yes,No,PhD,High,4,6
S5575,Ahmed,Johnson,student4575@university.com,Female,21,Business,58.46,63.73,72.22,57.58,79.26,64.54,60.16,66.68,C,33,No,Yes,High School,Low,3,8.1
S5576,Ali,Williams,student4576@university.com,Male,22,CS,83.6,76.32,72.24,91.32,70.5,86.95,100,78.58,B,29.7,Yes,No,Master's,High,2,9
S5577,John,Brown,student4577@university.com,Female,19,Mathematics,78.49,56.46,62.87,71.16,59.79,80.08,77.4,64.02,C,16.6,No,Yes,Bachelor's,Medium,3,7
S5578,Liam,Williams,student4578@university.com,Male,23,CS,73.51,67.92,71.36,70.03,64.67,70.76,73.62,69.33,C,29.2,No,No,High School,High,4,5.9
S5579,Emma,Johnson,student4579@university.com,Female,24,Business,60.67,56.14,35.85,61.08,43.03,62.75,69.49,50.39,D,17.6,Yes,No,High School,Low,5,5.7
S5580,John,Williams,student4580@university.com,Female,21,Engineering,64.95,65.29,69.24,57.71,63.96,64.73,55.63,64.77,C,27.2,No,Yes,Master's,High,5,6.4
S5581,Liam,Smith,student4581@university.com,Female,24,CS,78.62,43.71,38.2,58.41,61.63,83.2,70.9,50.74,D,18,Yes,No,PhD,High,8,6.2
S5582,Ahmed,Williams,student4582@university.com,Male,20,Business,75.3,75.28,93.69,69.69,75.34,76.29,58.84,79.79,B,29.6,No,Yes,Master's,High,6,8.5
S5583,Maria,Williams,student4583@university.com,Male,19,Business,72.26,64.5,56.32,62.7,68.66,79.77,66.82,63.63,C,24.7,No,No,Master's,High,5,6
S5584,Liam,Brown,student4584@university.com,Female,18,Engineering,51.92,58.86,52.82,61.76,53.8,60.38,71.89,57.27,D,20.8,No,No,Master's,High,3,6.7
S5585,Ali,Smith,student4585@university.com,Male,18,Mathematics,78.52,74.96,85.11,75.78,82.05,76.46,64.76,79.03,B,32.2,Yes,No,High School,Low,1,8.4
S5586,Ahmed,Smith,student4586@university.com,Male,22,Business,80.08,63.11,84.03,52.61,66.35,78.42,54.7,69.14,C,22.5,No,Yes,Bachelor's,Medium,1,6.4
S5587,Ahmed,Williams,student4587@university.com,Male,23,CS,74.36,55.14,53.28,63.01,64.99,74.9,59.65,59.12,D,21.4,Yes,No,Master's,High,6,6.2
S5588,Emma,Davis,student4588@university.com,Female,22,Engineering,77.84,91.38,85.14,76.32,77.41,76.98,65.86,83.66,A,38.1,No,Yes,Bachelor's,Medium,2,8.5
S5589,Ali,Brown,student4589@university.com,Male,20,Mathematics,70.46,66.79,66.37,84.99,81.82,75.18,84.55,72.65,B,33.9,Yes,No,Master's,High,3,9
S5590,Emma,Williams,student4590@university.com,Female,20,Mathematics,56.3,66.18,54.84,77.57,71.88,62.16,73.98,65.22,C,28.6,Yes,Yes,PhD,High,4,7.1
S5591,Ali,Williams,student4591@university.com,Female,18,Mathematics,76.15,77.65,86.44,94.14,93.11,73.18,99.1,84.68,A,38.4,Yes,Yes,PhD,High,1,9.9
S5592,Emma,Johnson,student4592@university.com,Female,24,Business,85.4,69.05,74.02,71.16,82.73,93.55,70.24,74.78,B,29.7,Yes,Yes,Master's,High,2,7.3
S5593,Liam,Johnson,student4593@university.com,Male,21,Mathematics,78.72,76.86,67.41,78.09,78.72,79.02,69.3,74.67,B,32.4,Yes,Yes,High School,Low,1,8.5
S5594,John,Davis,student4594@university.com,Female,18,Business,92.64,77.64,84.13,92.76,100,84.28,88.89,85.51,A,40,Yes,Yes,Bachelor's,Medium,2,10
S5595,Maria,Brown,student4595@university.com,Male,18,Engineering,84.57,47.95,44,51.91,56.83,85.75,50.01,52.22,D,18,Yes,Yes,PhD,High,4,5.9
S5596,Maria,Jones,student4596@university.com,Male,24,Engineering,72.11,47.69,46.99,56.26,58.5,67.41,67.68,52.25,D,24,No,Yes,High School,Low,1,6.1
S5597,Ali,Johnson,student4597@university.com,Female,24,Mathematics,87.25,79.83,81.48,75.2,90.46,86.38,76.88,81.12,A,28.6,Yes,No,High School,Low,1,8.4
S5598,Sara,Jones,student4598@university.com,Female,20,Engineering,84.39,75.97,66.92,66,71.52,82.24,66.08,71.44,B,25.9,Yes,Yes,PhD,High,3,6.7
S5599,Omar,Smith,student4599@university.com,Female,24,CS,54.36,35.1,50.49,38.07,55.17,58.8,54.9,44.69,F,17.6,Yes,Yes,High School,Low,5,5.4
S5600,Ahmed,Johnson,student4600@university.com,Male,22,CS,64.29,51.84,33.6,53.63,39.56,62.22,57.14,46.54,F,16.1,No,Yes,Bachelor's,Low,5,6.4
S5601,Ahmed,Johnson,student4601@university.com,Male,20,Business,48.67,49.26,50.99,46.59,49.98,53.34,45.69,49.72,F,22.6,Yes,No,High School,Low,6,4.5
S5602,Ali,Brown,student4602@university.com,Female,24,Mathematics,55.95,71.75,65.53,51.56,71.82,59.24,50.87,64.6,C,38.2,Yes,Yes,High School,Low,3,7
S5603,Liam,Davis,student4603@university.com,Female,23,Business,69.99,86.19,88.49,69.13,74.77,70.94,72.63,80.8,A,32.2,No,Yes,High School,High,2,7.3
S5604,Emma,Jones,student4604@university.com,Male,20,Engineering,77.95,82.12,83.27,62.11,85.35,86.62,57.29,79.24,B,36,Yes,No,PhD,High,2,8.9
S5605,Sara,Johnson,student4605@university.com,Male,20,Mathematics,62.36,67.49,72.19,66.77,72.23,62.1,88.48,68.69,C,33.5,Yes,Yes,High School,Low,3,9.1
S5606,John,Johnson,student4606@university.com,Female,18,Business,76.64,68.78,60.35,53.32,82.39,77.41,56.81,65.38,C,23.6,No,Yes,Bachelor's,Medium,3,6.4
S5607,Emma,Brown,student4607@university.com,Male,21,Mathematics,81.78,100,100,86.77,82.35,73.87,85.77,92.98,A,36.6,Yes,No,PhD,High,1,10
S5608,Emma,Brown,student4608@university.com,Male,18,Mathematics,81.91,46.57,56.27,51.52,55.1,70.18,40.23,53.68,D,19.8,Yes,Yes,Bachelor's,Medium,5,5.1
S5609,Ali,Davis,student4609@university.com,Male,19,Business,67.44,51.65,49.46,44.68,54.9,67.35,30.9,51.49,D,15.4,Yes,Yes,Master's,High,4,4.5
S5610,Ali,Jones,student4610@university.com,Male,20,Mathematics,68.31,45.67,35.2,60.62,37.4,76.74,56.79,47.8,F,11.2,Yes,Yes,PhD,High,6,4.8
S5611,Liam,Smith,student4611@university.com,Male,24,Engineering,64.93,44.43,49.01,44.32,51.67,60.65,42.86,48.13,F,20.8,No,Yes,High School,Low,8,5
S5612,Ahmed,Davis,student4612@university.com,Male,24,CS,77.36,68.1,71.71,82,79.49,80.49,75.33,74.34,B,28.6,Yes,Yes,Bachelor's,Medium,1,8.3
S5613,Ali,Smith,student4613@university.com,Female,24,CS,87.8,100,98.15,95.22,86.8,91.17,91.03,96.29,A,40,No,Yes,High School,Low,3,9.9
S5614,Ali,Williams,student4614@university.com,Male,20,Mathematics,93.4,97.57,100,94.44,86.05,96.87,77.55,96.45,A,38.7,Yes,No,High School,Low,2,10
S5615,Ali,Johnson,student4615@university.com,Female,24,CS,49.36,35.33,21.45,41.78,35.5,57.83,48.7,34.72,F,5.9,No,Yes,Bachelor's,Medium,9,4
S5616,Liam,Jones,student4616@university.com,Female,19,Mathematics,70.77,67.76,79.66,76.05,81.12,67.62,74.67,74.31,B,39.1,Yes,No,Bachelor's,Medium,1,8.5
S5617,Ahmed,Davis,student4617@university.com,Male,20,Business,86.1,87.94,80.6,81.35,77.7,77.79,82.99,82.38,A,31.4,No,Yes,High School,Low,1,9.7
S5618,John,Johnson,student4618@university.com,Female,24,Engineering,79.6,84.85,94.72,69.14,77.2,69.25,70.78,82.34,A,29.4,No,No,High School,Low,2,8.7
S5619,John,Jones,student4619@university.com,Female,20,CS,78.12,43.43,35.01,35.29,54.34,86.84,33.02,44.71,F,14.3,Yes,No,High School,Low,7,5.9
S5620,Omar,Jones,student4620@university.com,Female,23,Business,68.29,66.82,75.8,67.48,74.67,73.97,70.02,71.15,B,28.2,Yes,Yes,,Low,1,7.3
S5621,Omar,Jones,student4621@university.com,Male,20,Engineering,80.93,67.96,56.93,73.66,52.31,82.95,82.48,65.72,C,23.1,No,Yes,Master's,Low,3,5.3
S5622,Ali,Johnson,student4622@university.com,Female,19,CS,73.31,86.34,91.24,68.28,72.8,61.74,62.91,80.38,A,38.5,Yes,No,Bachelor's,Medium,4,8.3
S5623,Omar,Davis,student4623@university.com,Male,18,CS,62.05,55.9,72.68,40.51,48.94,67.79,50.33,58.35,D,22.6,Yes,Yes,Master's,High,5,4.4
S5624,Ahmed,Brown,student4624@university.com,Female,20,Engineering,89.06,75.51,60.59,77.55,73.11,87.25,85.49,72.38,B,27.1,Yes,Yes,Master's,High,6,8.2
S5625,Liam,Johnson,student4625@university.com,Female,21,Business,75.45,61.11,42.65,50.62,60.13,77.01,53.15,54.97,D,13.4,Yes,Yes,,Low,6,5.8
S5626,John,Jones,student4626@university.com,Female,19,Business,96,75.02,89.42,85.74,75.05,89.71,82.62,82.96,A,25,No,Yes,Bachelor's,Medium,2,7.6
S5627,Emma,Davis,student4627@university.com,Female,22,CS,81.97,73.92,83.12,65.41,74.83,81.39,63.61,75.82,B,29.9,Yes,No,Bachelor's,Medium,3,6.6
S5628,John,Williams,student4628@university.com,Male,23,Engineering,84.74,66.58,46.8,76.09,75.39,77.56,75.85,64.53,C,22.1,Yes,Yes,Bachelor's,Medium,3,6.4
S5629,John,Smith,student4629@university.com,Female,19,Business,76.71,63.31,59.08,75.38,65.42,76.75,90.95,66.01,C,25.5,No,Yes,Bachelor's,Medium,2,8.7
S5630,Ahmed,Jones,student4630@university.com,Female,18,Engineering,96.19,80.82,80.5,97.23,99.83,85.58,89.45,86.38,A,34.9,Yes,No,High School,Low,2,9.7
S5631,Omar,Williams,student4631@university.com,Male,24,Engineering,69.5,42.89,51.32,48.08,54.78,75.7,53.8,50.93,D,19.8,No,Yes,PhD,High,5,5.5
S5632,Emma,Brown,student4632@university.com,Male,24,CS,52.92,56.46,63.84,57.74,41.15,61.57,61.19,57.91,D,24.7,Yes,No,High School,Low,1,7.3
S5633,Ahmed,Jones,student4633@university.com,Male,19,Engineering,72.22,58.09,53.69,52.9,53.53,76.41,61.76,57.11,D,16.6,Yes,Yes,High School,Low,7,5.1
S5634,Ali,Williams,student4634@university.com,Female,22,Engineering,76.84,65.08,52.79,65.19,51.33,68.93,65.03,60.42,C,24.1,No,Yes,High School,Low,4,6.2
S5635,Liam,Jones,student4635@university.com,Male,24,Mathematics,58.72,57.47,73.13,51.9,47.21,62.42,55.86,60.52,C,27.3,No,No,Master's,High,3,5.7
S5636,Maria,Johnson,student4636@university.com,Male,23,Engineering,70.04,64.83,67.18,49.93,46.03,74.65,46.12,61.66,C,22,No,No,PhD,High,4,4.8
S5637,John,Davis,student4637@university.com,Male,21,Business,81.51,68.81,59.58,83.56,70.68,84.03,77.72,70.7,B,21.9,No,No,High School,Low,4,8.9
S5638,Maria,Williams,student4638@university.com,Male,22,CS,86.75,80.84,100,83.59,66.4,93.27,81.31,86.94,A,34.3,Yes,No,Master's,High,4,7.2
S5639,Liam,Davis,student4639@university.com,Male,19,CS,75.1,60.7,61.11,53.59,73.59,70.26,43.38,61.65,C,26.9,Yes,Yes,Bachelor's,Low,5,6
S5640,Liam,Johnson,student4640@university.com,Male,22,Engineering,73.66,54.17,66.38,68.26,75.12,72.41,65.39,64.57,C,27.2,Yes,Yes,PhD,High,1,6.9
S5641,Ahmed,Johnson,student4641@university.com,Female,24,Engineering,67.87,71.32,96.22,87.01,98.17,71.46,88.07,84.63,A,34.4,Yes,Yes,PhD,High,2,9.1
S5642,Ahmed,Davis,student4642@university.com,Male,24,Business,60.5,67.81,75.04,68.18,73.42,64.24,76.46,70.26,B,34.3,No,Yes,Bachelor's,Medium,4,8.8
S5643,Ahmed,Williams,student4643@university.com,Female,19,Mathematics,90.01,66.16,65.95,81.76,73.71,91.29,76.38,72.48,B,30.9,Yes,No,High School,Low,1,8
S5644,Maria,Davis,student4644@university.com,Male,24,CS,73.92,54.22,56.35,60,57.19,64.88,60.12,57.38,D,17.7,Yes,Yes,PhD,High,4,5.8
S5645,Ahmed,Davis,student4645@university.com,Male,24,Mathematics,72.31,62.37,67.56,54.79,75.26,71.21,56.2,64.58,C,29.2,Yes,Yes,High School,Low,5,7.2
S5646,Liam,Smith,student4646@university.com,Male,21,Business,73,67.16,72.02,48.97,65.55,71.8,46.94,65.28,C,21.1,Yes,Yes,High School,Low,5,5.1
S5647,Ali,Williams,student4647@university.com,Female,21,CS,71.11,63.64,72.29,61.29,60.69,75.8,59.23,66.69,C,27.6,No,Yes,High School,Low,2,6.8
S5648,Ahmed,Smith,student4648@university.com,Male,18,Business,59.86,62.13,73.36,68.83,76.9,68.9,73.95,68.99,C,28,No,No,PhD,High,3,8.7
S5649,Sara,Jones,student4649@university.com,Male,21,Engineering,91.11,77.81,77.46,82.12,94.54,89.51,96.05,81.41,A,37.6,No,No,High School,Low,1,9
S5650,Omar,Davis,student4650@university.com,Male,20,Business,81.55,50.48,57.76,62.6,83.15,90.24,64.89,62.33,C,19.8,No,No,Master's,High,3,5.9
S5651,Maria,Jones,student4651@university.com,Male,22,Engineering,75.71,81.3,69.39,71.72,85.62,75.25,78.62,75.64,B,30.1,Yes,Yes,High School,Low,1,8.5
S5652,Sara,Williams,student4652@university.com,Female,22,Mathematics,77.35,78.79,79.29,58.59,86.09,73.8,49.89,75.13,B,26.8,No,Yes,Master's,High,6,8.1
S5653,Ahmed,Davis,student4653@university.com,Female,19,CS,66.43,41.28,49.75,35.56,73.2,76.29,41.29,49.37,F,19.7,Yes,No,PhD,High,1,6.6
S5654,Liam,Jones,student4654@university.com,Female,21,CS,96.92,99.98,75.27,78.37,77.42,91.68,87.9,85.16,A,33.5,No,Yes,Bachelor's,Medium,1,8.3
S5655,Ali,Brown,student4655@university.com,Female,18,Mathematics,93.4,82.42,88.71,83.04,75.72,86,89.02,84.12,A,29.9,Yes,No,Master's,High,2,9.1
S5656,John,Johnson,student4656@university.com,Female,24,Engineering,70.98,81.98,79.55,73.76,81.81,76.85,71.62,79.08,B,31.2,Yes,Yes,Master's,High,2,8.5
S5657,Emma,Davis,student4657@university.com,Male,18,CS,73.73,43.5,34.96,41.25,47.08,70.39,50.86,43.54,F,13.5,Yes,Yes,High School,Low,4,5.2
S5658,Omar,Johnson,student4658@university.com,Male,18,Business,63.56,45.15,41.9,59.69,59.31,68.61,62.67,50.84,D,15.5,No,Yes,PhD,High,4,6.5
S5659,Emma,Smith,student4659@university.com,Male,23,Engineering,68.27,72.49,69.1,71.29,73.92,76.48,61.07,71.77,B,36.8,Yes,No,High School,Low,1,7.7
S5660,Ahmed,Jones,student4660@university.com,Female,24,CS,64.75,63.88,81.32,67.69,64.2,66.82,61.8,70.2,B,29.7,Yes,Yes,PhD,High,5,5.6
S5661,Omar,Smith,student4661@university.com,Male,20,Business,77.27,81.68,86.49,87.05,82.62,83.35,89.89,84.46,A,31.2,Yes,Yes,Master's,High,2,9.7
S5662,Omar,Davis,student4662@university.com,Female,21,Business,60.29,75.75,92.12,72.95,72.21,65.32,70.67,78.7,B,29.9,Yes,Yes,Bachelor's,Medium,5,7.5
S5663,Ali,Johnson,student4663@university.com,Male,24,CS,84.54,48.54,49.12,67.81,53.26,74.97,57.05,55.68,D,21.4,No,Yes,PhD,Medium,8,6.2
S5664,Omar,Johnson,student4664@university.com,Female,18,Mathematics,73.02,70.02,65.9,53.25,52.51,78.16,56.18,64.49,C,26.6,No,No,Master's,High,4,6.1
S5665,Maria,Jones,student4665@university.com,Male,24,Mathematics,85.37,62.23,62.03,56.49,57.38,91.06,53.25,63.42,C,16.9,Yes,No,Bachelor's,Medium,2,5.8
S5666,Sara,Davis,student4666@university.com,Male,20,CS,76.57,71.55,75.41,80.99,70.01,78.84,60.38,75.17,B,23.8,No,Yes,High School,Medium,3,8.2
S5667,Sara,Brown,student4667@university.com,Male,22,Business,64.27,60.25,76.85,69.05,84.46,64.79,67.96,69.86,C,30.4,No,No,High School,Low,2,8.4
S5668,Sara,Brown,student4668@university.com,Male,19,Mathematics,80.27,56.01,66.92,50.08,65.86,80.77,39.3,61.56,C,24.4,Yes,No,PhD,High,4,5.8
S5669,Maria,Jones,student4669@university.com,Female,21,Mathematics,85.43,86.2,96.49,86.82,83.05,80.78,84.13,88.55,A,30.2,Yes,Yes,PhD,High,1,9.6
S5670,Emma,Davis,student4670@university.com,Male,21,Mathematics,69.02,35.79,45.35,59.73,53.44,77.37,59.65,49.37,F,17.4,No,Yes,PhD,High,4,6.3
S5671,Ali,Jones,student4671@university.com,Male,23,Engineering,81.27,49.5,62.4,63.79,68.84,81.42,80.65,61.35,C,28.1,No,No,High School,Low,6,5.6
S5672,Omar,Davis,student4672@university.com,Male,22,Mathematics,63.43,69.22,80.69,63.25,63.71,67.65,67.74,70.76,B,26.2,No,No,PhD,High,5,7.8
S5673,Maria,Smith,student4673@university.com,Female,21,CS,76.61,57.33,42.77,54.69,43.37,75.67,58.15,52.87,D,17.4,No,No,Master's,High,4,4.9
S5674,Sara,Jones,student4674@university.com,Male,23,CS,72.99,50.5,61.87,62.47,65.02,78.95,71.89,60.6,C,25,No,No,High School,Low,4,4.6
S5675,Ahmed,Davis,student4675@university.com,Male,23,Engineering,70.59,57.62,60.31,64.24,59.65,67.09,61.54,60.9,C,32.2,No,No,High School,Low,4,5.3
S5676,John,Brown,student4676@university.com,Male,23,Engineering,54.51,60.88,62.59,57.91,49.87,70.66,55.88,60.68,C,23.5,Yes,No,PhD,High,7,5.6
S5677,Omar,Davis,student4677@university.com,Male,21,CS,87.88,87.68,90.64,93.92,69.22,85.7,85.81,87.77,A,34.3,No,No,Master's,Low,5,8.3
S5678,Maria,Davis,student4678@university.com,Male,21,Engineering,73.66,45.73,32.03,46.28,51.5,75.24,56.56,45.26,F,13.5,Yes,No,Master's,High,8,4.7
S5679,Liam,Jones,student4679@university.com,Female,21,Mathematics,78.87,63.75,69.63,95.09,87.26,73.56,93.4,75.11,B,31.6,Yes,Yes,Master's,High,4,7.6
S5680,Maria,Smith,student4680@university.com,Female,20,Business,78.5,90.43,90.56,93.15,64.95,86.31,85.65,88.05,A,34.7,No,Yes,Bachelor's,Medium,2,8.5
S5681,Ali,Smith,student4681@university.com,Female,23,Business,71.38,65.39,69.94,71.9,62.83,74.57,76.88,68.72,C,28.8,No,No,Master's,Medium,2,9.5
S5682,Ali,Smith,student4682@university.com,Male,20,Business,59.85,59.94,63.12,70.85,57.77,66.99,61.89,63.56,C,20.7,Yes,No,High School,Low,5,6.1
S5683,Maria,Smith,student4683@university.com,Female,19,CS,63.77,72.68,77.15,58.81,65.21,63.39,53.58,69.57,C,29.9,No,Yes,High School,Low,4,6.3
